logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,gene_symbol
0.0038026594565442003,5.735367097899112,1.0987888694456853,0.27465606022193245,0.9651267132819439,-11.720560451423015,ENSG00000004975,DVL2
-9.098790357521265e-4,0.19963413598849114,-0.15945856461647076,0.8736484494804521,1,-12.313910058016733,ENSG00000005001,PRSS22
-0.002117277442735894,7.388815074491492,-0.8018392358272179,0.4246608197189209,1,-12.002978347821715,ENSG00000005007,UPF1
-0.008108519343260127,4.758052546032769,-1.1525425050440767,0.25200990706178017,0.9370595878344611,-11.660221323637225,ENSG00000005020,SKAP2
0.009922861512953398,6.857642582506912,1.7720012872477369,0.07962246691202235,0.6997009879871446,-10.76595243951305,ENSG00000005022,SLC25A5
0.00474762967469973,3.869989056707583,0.8546477415253821,0.3949110369431663,1,-11.959095861304004,ENSG00000005059,MCUB
6.880447441345378e-4,0.1623965125523839,0.29351714543843527,0.7697715369261847,1,-12.28324375729887,ENSG00000005073,HOXA11
0.0010101343875554907,4.2436319491288,0.2267639681569519,0.8210978556642285,1,-12.300780222797709,ENSG00000005075,POLR2J
0.004553465930759775,4.7240448651463245,0.9897789333812336,0.32481366935961353,1,-11.834286289400193,ENSG00000005100,DHX33
-0.012633352885264919,2.4568142830686606,-1.009246958012956,0.31543742418505083,1,-11.81482757086654,ENSG00000005102,MEOX1
-0.008974472193389002,4.8526930605718235,-1.3114319486997432,0.1928942179252363,0.8766167350299593,-11.465541373310447,ENSG00000005108,THSD7A
-0.0016025703919858281,4.559809650703677,-0.424997167693992,0.6718064011189648,1,-12.235575392077232,ENSG00000005156,LIG3
0.0014342327167103932,4.996690061997832,0.40303848896983524,0.6878317165972734,1,-12.244746356024676,ENSG00000005175,RPAP3
0.0032569693706606833,1.537459226282035,0.496072114289492,0.6209971542505552,1,-12.202570639414782,ENSG00000005187,ACSM3
0.004433979352707701,1.9068789725227728,0.8688154722615569,0.38715270759266296,1,-11.946854040249963,ENSG00000005189,REXO5
0.00411633548652922,4.376520900891747,1.3197809178608007,0.19010142518200904,0.872926713649186,-11.454640964419363,ENSG00000005194,CIAPIN1
-0.001577678662955863,5.560435025077869,-0.2844228209251371,0.7767096563832071,1,-12.28589724729202,ENSG00000005206,SPPL2B
-0.00354133570554082,4.731083654214429,-0.8810693253774171,0.3805191574854194,1,-11.936106201683094,ENSG00000005238,ATOSB
4.740120616848013e-4,5.113213347584924,0.069546389331156,0.9447018918045955,1,-12.324312667588885,ENSG00000005243,COPZ2
0.004565812705051263,5.279811513378296,0.7830124733842377,0.4355807260986808,1,-12.01795558454678,ENSG00000005249,PRKAR2B
-0.003215284811114057,4.881579997361456,-0.8391184681639644,0.4035238202158957,1,-11.972286449068257,ENSG00000005302,MSL3
-0.004225258780253319,6.764929463944408,-0.8665826509480846,0.38836910579728345,1,-11.948796490474248,ENSG00000005339,CREBBP
-0.004491510770719723,5.255014604093105,-0.5612155127140562,0.5759811202197259,1,-12.167871169761908,ENSG00000005379,TSPOAP1
-0.0024246563255250204,1.8608500585177272,-0.13315767762375777,0.8943522653065286,1,-12.317797984729426,ENSG00000005381,MPO
0.004223719975870709,0.8435725530604999,0.3693349321262983,0.7127056677036983,1,-12.25787936931686,ENSG00000005421,PON1
-1.1406164835805753e-4,4.576948875528661,-0.033712351138708234,0.9731777454024693,1,-12.326182304993864,ENSG00000005436,GCFC2
-6.382326995995936e-4,3.950356225512588,-0.09275298867272844,0.9262964599127985,1,-12.322409636034479,ENSG00000005448,WDR54
-8.59108217448248e-4,4.664742487940501,-0.15427462399636338,0.8777227176407368,1,-12.314731649184203,ENSG00000005469,CROT
-0.011110757369203863,1.3070061980162897,-1.5010739774148023,0.13667557596560925,0.8057510695342988,-11.201586991239736,ENSG00000005471,ABCB4
-0.005021854742816568,6.77641626231286,-0.931958388877672,0.35373664183568354,1,-11.889888490207861,ENSG00000005483,KMT2E
0.00492608961779513,8.01841300522772,0.909747133390001,0.3652740075297002,1,-11.910374418558302,ENSG00000005486,RHBDD2
-0.008263596511172741,4.249341688197902,-0.9402462372116933,0.3494922215384778,1,-11.882120140344478,ENSG00000005513,SOX8
-0.001054482429881801,6.064520020583895,-0.30835280284869615,0.7584936335265915,1,-12.278736201430982,ENSG00000005700,IBTK
0.0015140666581879923,3.9697383173656178,0.406917995894939,0.6849898367340261,1,-12.243161344177237,ENSG00000005801,ZNF195
