ensembl_gene_id,gene_name,RPE1_baseline,K562_Ess_baseline,K562_GWPS_baseline
ENSG00000176619,LMNB2,0.54927963,1.0151008,0.7152263
ENSG00000176623,RMDN1,0.6940562,0.6005253,0.5310429
ENSG00000176658,MYO1D,,0.19312268,0.18208878
ENSG00000176715,ACSF3,0.18831335,0.24209273,0.20897514
ENSG00000176731,RBIS,1.7886422,1.3897053,1.3309528
ENSG00000176783,RUFY1,0.4682025,0.51452243,0.392746
ENSG00000176834,VSIG10,0.22486293,0.21751596,0.21108289
ENSG00000176845,METRNL,0.33095935,0.31806296,0.28547502
ENSG00000176853,FAM91A1,0.40700585,0.3768362,0.26071325
ENSG00000176871,WSB2,1.6361885,0.6406173,0.476442
ENSG00000176890,TYMS,3.055585,3.4142623,2.5877476
ENSG00000176894,PXMP2,0.7273325,0.66088957,0.5141595
ENSG00000176903,PNMA1,0.4457625,0.21814026,0.16404489
ENSG00000176912,TYMSOS,0.12942907,0.23449728,0.26357636
ENSG00000176915,ANKLE2,1.3330072,0.9819616,0.7199059
ENSG00000176946,THAP4,0.39800143,0.64316726,0.45741326
ENSG00000176953,NFATC2IP,0.46469414,1.0109878,0.81763476
ENSG00000176973,FAM89B,1.1556088,0.2152002,0.16381748
ENSG00000176974,SHMT1,0.20473352,0.24629241,0.2284767
ENSG00000176978,DPP7,0.50956523,1.7481624,1.6650792
ENSG00000176986,SEC24C,0.27465254,0.2425658,0.19501232
ENSG00000177000,MTHFR,,0.27344128,0.2970744
ENSG00000177030,DEAF1,0.47232544,0.3805837,0.34381905
ENSG00000177042,TMEM80,0.2145615,0.17572723,0.16310543
ENSG00000177051,FBXO46,,0.14134553,0.13351294
ENSG00000177082,WDR73,0.47298816,0.55570096,0.44423193
ENSG00000177084,POLE,0.21323945,0.60663646,0.45918867
ENSG00000177105,RHOG,0.6935052,0.5231531,0.46657735
ENSG00000177119,ANO6,0.4037578,0.18957295,0.1699807
ENSG00000177150,FAM210A,0.42686486,0.3759766,0.26927042
ENSG00000177156,TALDO1,3.973379,3.17764,2.6459816
ENSG00000177189,RPS6KA3,0.37071168,0.3610253,0.2719093
ENSG00000177192,PUS1,0.16307528,0.5663651,0.38742262
ENSG00000177200,CHD9,1.0714682,1.1284568,0.89281255
ENSG00000177225,GATD1,0.43828052,0.35673544,0.28860188
ENSG00000177239,MAN1B1,0.50819516,0.20014279,0.19892713
ENSG00000177302,TOP3A,0.19039698,0.28423753,0.2122055
ENSG00000177311,ZBTB38,3.5459774,0.36302084,0.2780995
ENSG00000177352,CCDC71,,0.13257724,0.10520133
ENSG00000177370,TIMM22,0.52755654,0.59945655,0.3933585
ENSG00000177380,PPFIA3,,0.13906679,0.10987119
ENSG00000177383,MAGEF1,0.44057235,0.5853933,0.50903445
ENSG00000177410,ZFAS1,5.9975376,8.882641,7.605204
ENSG00000177426,TGIF1,0.33956397,0.17874083,0.14150293
ENSG00000177463,NR2C2,0.15651612,0.17773464,0.15013406
ENSG00000177469,CAVIN1,3.9420912,0.4912939,0.57631874
ENSG00000177479,ARIH2,0.8030983,1.4229614,1.0434867
ENSG00000177485,ZBTB33,,0.13386887,0.109443754
ENSG00000177548,RABEP2,0.19808662,0.17779748,0.12984458
ENSG00000177556,ATOX1,2.51106,2.279208,1.8749822
ENSG00000177565,TBL1XR1,0.97554857,1.0633674,0.86010045
ENSG00000177576,C18orf32,1.0305761,0.48698574,0.36176515
ENSG00000177600,RPLP2,24.48016,25.098513,22.782043
ENSG00000177606,JUN,1.4057732,0.56364906,0.3391337
ENSG00000177613,CSTF2T,0.17485328,0.24430887,0.20942202
ENSG00000177628,GBA,0.47337443,0.15066329,0.10947601
ENSG00000177646,ACAD9,0.29260904,0.3244082,0.24759662
ENSG00000177663,IL17RA,0.12136254,0.11767914,0.10555349
ENSG00000177666,PNPLA2,0.5507603,0.25033593,0.23425373
ENSG00000177674,AGTRAP,0.62934256,0.792207,0.70921177
ENSG00000177683,THAP5,0.30526972,0.4796978,0.38654828
ENSG00000177697,CD151,7.245325,0.52287745,0.45151785
ENSG00000177700,POLR2L,7.688259,2.5087788,1.8509922
ENSG00000177721,ANXA2R,,0.15057164,0.16960195
ENSG00000177728,TMEM94,,0.18190089,0.1665365
ENSG00000177731,FLII,0.94961053,0.26900265,0.22408758
ENSG00000177732,SOX12,0.23597702,0.49826193,0.3751139
ENSG00000177733,HNRNPA0,1.653964,2.6341357,2.066982
ENSG00000177738,AC025171.1,0.13129833,0.19229183,0.17162308
ENSG00000177788,AL162595.1,,0.1402641,0.1266898
ENSG00000177830,CHID1,0.54819065,0.48819965,0.4360658
ENSG00000177853,ZNF518A,0.21548405,0.9082635,0.7787431
ENSG00000177868,SVBP,0.32242325,1.1638992,0.9066139
ENSG00000177879,AP3S1,1.0700386,1.079762,0.79583716
ENSG00000177885,GRB2,1.0829037,1.8078531,1.4600146
ENSG00000177888,ZBTB41,0.22507404,0.16466905,0.12446837
ENSG00000177889,UBE2N,2.0174437,3.2497494,2.2683976
ENSG00000177917,ARL6IP6,0.31063238,0.3988393,0.31522572
ENSG00000177946,CENPBD1,,0.16362645,0.1229905
ENSG00000177951,BET1L,0.22921644,0.20752999,0.15018587
ENSG00000177954,RPS27,21.065985,31.267305,28.683691
ENSG00000177963,RIC8A,0.62628835,0.2671857,0.20439741
ENSG00000177971,IMP3,1.2223788,2.2643807,1.6156023
ENSG00000177981,ASB8,0.3446647,0.47607976,0.35634878
ENSG00000178028,DMAP1,0.36667758,0.440968,0.33561048
ENSG00000178035,IMPDH2,2.071985,2.1070087,1.9400977
ENSG00000178053,MLF1,0.37141922,0.23488252,0.2065346
ENSG00000178057,NDUFAF3,1.927639,1.1390336,0.8427413
ENSG00000178074,C2orf69,0.19948803,0.30897275,0.23020716
ENSG00000178104,PDE4DIP,0.74948496,2.644189,2.0129893
ENSG00000178105,DDX10,0.52726084,1.2087661,0.88034594
ENSG00000178127,NDUFV2,3.3679376,3.802858,2.8885374
ENSG00000178149,DALRD3,0.3274351,0.18867363,0.15973802
ENSG00000178163,ZNF518B,0.2161385,0.22507192,0.1810956
ENSG00000178177,LCORL,0.32421646,0.43980506,0.3707068
ENSG00000178188,SH2B1,0.16409463,0.23525892,0.19005345
ENSG00000178202,POGLUT3,0.43816677,0.55286366,0.43811437
ENSG00000178209,PLEC,0.9329458,0.21341656,0.19363722
ENSG00000178234,GALNT11,0.25428998,0.31254458,0.2636478
ENSG00000178252,WDR6,0.46096092,0.42991236,0.3354384
ENSG00000178295,GEN1,0.22325805,0.35706767,0.2696269
ENSG00000178307,TMEM11,0.6170701,0.5304888,0.34340814
ENSG00000178381,ZFAND2A,0.31216425,0.2961267,0.18610755
ENSG00000178425,NT5DC1,0.49373743,0.3219882,0.30944315
ENSG00000178449,COX14,1.2388351,1.366191,1.0959322
ENSG00000178538,CA8,,0.79430866,0.61603326
ENSG00000178567,EPM2AIP1,0.39790416,0.73708427,0.61104214
ENSG00000178585,CTNNBIP1,0.29300562,0.43984511,0.3681155
ENSG00000178605,GTPBP6,0.62592864,0.46306416,0.33998933
ENSG00000178691,SUZ12,1.4159937,1.8555473,1.410517
ENSG00000178694,NSUN3,0.139547,0.15052326,0.123590715
ENSG00000178718,RPP25,,1.0467911,0.64532113
ENSG00000178719,GRINA,0.6187923,0.3796911,0.35527384
ENSG00000178741,COX5A,3.86135,7.907037,6.532545
ENSG00000178761,FAM219B,0.2008361,0.2855582,0.25973293
ENSG00000178773,CPNE7,0.26999414,0.43986872,0.3378891
ENSG00000178802,MPI,0.22635545,0.22256829,0.20243314
ENSG00000178809,TRIM73,0.13580374,0.30747962,0.24707152
ENSG00000178896,EXOSC4,0.46151778,1.0679276,0.71303624
ENSG00000178904,DPY19L3,,0.17481603,0.13979997
ENSG00000178913,TAF7,1.4237802,1.2635773,1.1246098
ENSG00000178921,PFAS,0.16706586,0.33501756,0.23922177
ENSG00000178922,HYI,1.2232411,0.11985294,0.10879287
ENSG00000178927,CYBC1,0.2852297,0.32113883,0.28082255
ENSG00000178950,GAK,0.31717616,0.5447102,0.43154344
ENSG00000178951,ZBTB7A,0.7581997,0.7112251,0.59011805
ENSG00000178952,TUFM,2.6349907,5.9665914,4.6819735
ENSG00000178966,RMI1,0.2925436,0.38513646,0.28299713
ENSG00000178974,FBXO34,0.19685951,0.2267845,0.1950311
ENSG00000178980,SELENOW,3.046502,1.5662174,1.0237807
ENSG00000178982,EIF3K,3.7647333,9.341213,7.3693852
ENSG00000178988,MRFAP1L1,0.32453907,0.596077,0.40412417
ENSG00000178999,AURKB,0.57429004,0.6768751,0.54686815
ENSG00000179010,MRFAP1,2.8934295,3.228798,2.4488535
ENSG00000179021,C3orf38,0.2771957,0.32032588,0.25302175
ENSG00000179029,TMEM107,0.54754305,0.12831613,0.1347453
ENSG00000179041,RRS1,0.7751887,1.1310569,0.71518135
ENSG00000179051,RCC2,0.4605052,1.3936051,1.0838842
ENSG00000179085,DPM3,0.38112554,0.2950435,0.29123694
ENSG00000179091,CYC1,2.0270884,3.624279,2.795376
ENSG00000179115,FARSA,0.76986164,1.4463879,0.98579437
ENSG00000179119,SPTY2D1,0.2950009,0.34865904,0.25041103
ENSG00000179134,SAMD4B,0.48697975,0.58946854,0.43101826
ENSG00000179151,EDC3,0.18066882,0.31377333,0.22133079
ENSG00000179152,TCAIM,0.2500156,0.35585243,0.28946325
ENSG00000179163,FUCA1,0.16932093,0.25030765,0.2417477
ENSG00000179195,ZNF664,0.3018077,0.50910276,0.40575865
ENSG00000179218,CALR,16.345755,8.868051,6.563365
ENSG00000179240,GVQW3,,0.16315547,0.12874915
ENSG00000179262,RAD23A,2.3766568,2.5666292,1.9244059
ENSG00000179271,GADD45GIP1,5.4882426,6.2099133,4.3019567
ENSG00000179295,PTPN11,1.970432,1.5728887,1.1716644
ENSG00000179335,CLK3,0.24125423,0.2522431,0.19016519
ENSG00000179348,GATA2,,0.9055526,0.766315
ENSG00000179361,ARID3B,,0.19417264,0.13120769
ENSG00000179387,ELMOD2,0.19694068,0.20261572,0.17742857
ENSG00000179406,LINC00174,,0.17368366,0.15719199
ENSG00000179409,GEMIN4,0.19830865,0.22298217,0.17170937
ENSG00000179431,FJX1,0.33279878,0.3260978,0.2030027
ENSG00000179454,KLHL28,,0.13015871,0.10691006
ENSG00000179523,EIF3J-DT,0.13248374,0.1999444,0.18816437
ENSG00000179526,SHARPIN,0.5794195,0.3686797,0.33117968
ENSG00000179562,GCC1,,0.15060714,0.10863246
ENSG00000179588,ZFPM1,0.1702632,0.17888498,0.15646915
ENSG00000179598,PLD6,,0.23502356,0.15104719
ENSG00000179604,CDC42EP4,,0.15282813,0.12560347
ENSG00000179632,MAF1,0.9910229,0.8641406,0.8144891
ENSG00000179743,AL450998.2,,0.10629682,0.103746906
ENSG00000179818,PCBP1-AS1,,0.22251981,0.19747221
ENSG00000179820,MYADM,1.2123106,0.20565102,0.18790543
ENSG00000179833,SERTAD2,0.39692846,0.32970175,0.2125698
ENSG00000179855,GIPC3,,0.16783874,0.14689851
ENSG00000179886,TIGD5,0.17147523,0.18427348,0.13269982
ENSG00000179889,PDXDC1,0.38844964,0.35143238,0.27302647
ENSG00000179912,R3HDM2,0.45981398,0.23854046,0.24841562
ENSG00000179918,SEPHS2,0.5175763,1.8237109,1.442307
ENSG00000179933,C14orf119,1.1725982,1.1707718,1.0873853
ENSG00000179943,FIZ1,,0.13810502,0.1091109
ENSG00000179950,PUF60,1.4364034,2.360711,1.7254095
ENSG00000179958,DCTPP1,1.3191322,2.9324641,1.9621419
ENSG00000179965,ZNF771,0.20939614,0.17906529,0.12502094
ENSG00000179988,PSTK,0.3045381,0.24590215,0.18524148
ENSG00000180008,SOCS4,0.3707263,0.32477227,0.24222465
ENSG00000180011,ZADH2,0.25719094,0.203618,0.17348166
ENSG00000180098,TRNAU1AP,0.42263642,0.29561713,0.23388074
ENSG00000180104,EXOC3,0.36142153,1.1550133,0.9560796
ENSG00000180182,MED14,0.2705662,0.20253442,0.15026799
ENSG00000180185,FAHD1,0.4897618,0.17113039,0.14420879
ENSG00000180198,RCC1,0.3489626,0.9497216,0.67378956
ENSG00000180228,PRKRA,0.5368798,0.63347983,0.49516523
ENSG00000180263,FGD6,0.2579202,0.26252776,0.19177374
ENSG00000180304,OAZ2,0.8956606,0.4690205,0.3810436
ENSG00000180329,CCDC43,0.45486325,0.8824933,0.6461278
ENSG00000180340,FZD2,0.49903205,,0.1077647
ENSG00000180357,ZNF609,0.35663423,0.75093764,0.55377454
ENSG00000180370,PAK2,2.5966415,3.1647046,2.49103
ENSG00000180376,CCDC66,0.3859716,0.47018084,0.3890213
ENSG00000180398,MCFD2,3.5661082,1.0358876,0.9420252
ENSG00000180425,C11orf71,,0.15477398,0.1372984
ENSG00000180488,MIGA1,0.3825162,0.16197497,0.1341663
ENSG00000180530,NRIP1,1.2785454,0.93675125,0.767279
ENSG00000180543,TSPYL5,,0.36099592,0.27223396
ENSG00000180573,HIST1H2AC,0.119316384,2.121606,1.4432603
ENSG00000180596,HIST1H2BC,,0.41480032,0.34098107
ENSG00000180628,PCGF5,0.80913854,0.50317836,0.4207957
ENSG00000180667,YOD1,,0.7510934,0.5291654
ENSG00000180776,ZDHHC20,0.30559558,0.169971,0.15274782
ENSG00000180806,HOXC9,,0.42325866,0.3466606
ENSG00000180817,PPA1,5.199374,8.409491,6.249821
ENSG00000180818,HOXC10,,0.306528,0.25311694
ENSG00000180822,PSMG4,0.7471372,1.5651371,1.3669955
ENSG00000180879,SSR4,4.0347357,2.4824777,2.1770847
ENSG00000180900,SCRIB,0.17622548,0.2023264,0.16057836
ENSG00000180901,KCTD2,,0.16695468,0.11891746
ENSG00000180902,D2HGDH,0.11752052,0.23927598,0.20605862
ENSG00000180917,CMTR2,0.14216141,0.13235317,0.112063654
ENSG00000180957,PITPNB,0.96118265,1.5467821,1.1528168
ENSG00000180964,TCEAL8,1.0331496,1.143389,0.9327889
ENSG00000180979,LRRC57,0.15366866,0.17365308,0.14411935
ENSG00000180992,MRPL14,2.974811,4.1885133,3.0017684
ENSG00000181019,NQO1,3.2726753,0.78007215,0.4594078
ENSG00000181026,AEN,0.19282314,0.29334322,0.19112454
ENSG00000181029,TRAPPC5,2.4694684,1.8413899,1.4201393
ENSG00000181038,METTL23,0.66848046,0.4773037,0.37711188
ENSG00000181061,HIGD1A,1.0709033,1.9755579,1.3753124
ENSG00000181090,EHMT1,0.51461816,0.68277246,0.5390882
ENSG00000181104,F2R,0.5315084,0.19788432,0.19523017
ENSG00000181163,NPM1,31.396254,53.460785,40.36348
ENSG00000181192,DHTKD1,0.16002615,0.29763013,0.3009515
ENSG00000181218,HIST3H2A,0.17356619,0.6748344,0.7835623
ENSG00000181220,ZNF746,0.11512975,0.21335575,0.18398635
ENSG00000181222,POLR2A,1.3667519,1.5089302,1.0268911
ENSG00000181274,FRAT2,,0.364511,0.34039196
ENSG00000181315,ZNF322,0.23532413,0.5762706,0.42555898
ENSG00000181350,LRRC75A,0.38873485,0.5941235,0.54754984
ENSG00000181396,OGFOD3,0.35385647,0.54606724,0.4737695
ENSG00000181404,WASHC1,0.12027799,0.27430096,0.2201545
ENSG00000181450,ZNF678,,0.13746044,0.116358906
ENSG00000181467,RAP2B,0.44954658,0.29273883,0.23211978
ENSG00000181472,ZBTB2,,0.208971,0.1402014
ENSG00000181544,FANCB,0.15061986,0.20269623,0.15287152
ENSG00000181555,SETD2,0.8928512,1.722923,1.3936837
ENSG00000181588,MEX3D,0.16742373,0.15390289,0.1072155
ENSG00000181610,MRPS23,1.3951143,2.644337,1.9885279
ENSG00000181649,PHLDA2,2.4863021,0.25065398,0.24744993
ENSG00000181704,YIPF6,0.50700873,0.6284731,0.42493805
ENSG00000181744,DIPK2A,0.2784438,0.23845582,0.1950974
ENSG00000181751,C5orf30,0.51252306,0.19571333,0.1346573
ENSG00000181788,SIAH2,0.1665475,0.28695834,0.22516981
ENSG00000181789,COPG1,0.5914871,0.39370283,0.32767132
ENSG00000181817,LSM10,0.9970829,2.2652028,1.61115
ENSG00000181826,RELL1,0.18469669,0.16102798,0.12162515
ENSG00000181827,RFX7,0.1686405,0.13708122,0.1193831
ENSG00000181852,RNF41,0.30393878,0.3618146,0.37892872
ENSG00000181873,IBA57,,0.13506114,0.11109832
ENSG00000181904,C5orf24,0.8900773,0.93372875,0.7481873
ENSG00000181915,ADO,0.18013866,0.21447055,0.16016135
ENSG00000181924,COA4,2.2198904,1.8764184,1.386094
ENSG00000181929,PRKAG1,0.53405935,0.4791012,0.41406083
ENSG00000181938,GINS3,,0.2997378,0.21538325
ENSG00000181991,MRPS11,0.9535084,1.0749674,0.69926935
ENSG00000182004,SNRPE,4.1657877,7.8261466,6.194732
ENSG00000182010,RTKN2,0.39553824,0.19085833,0.14257976
ENSG00000182013,PNMA8A,,0.19362041,0.14688687
ENSG00000182054,IDH2,0.9433457,0.84188855,1.1514776
ENSG00000182087,TMEM259,0.7295571,1.1568111,0.9892246
ENSG00000182093,GET1,0.46417138,0.68668115,0.49119565
ENSG00000182095,TNRC18,0.24928938,0.22646108,0.20655279
ENSG00000182108,DEXI,0.4586139,0.35472107,0.28787416
ENSG00000182117,NOP10,3.2224603,2.6768055,2.1570313
ENSG00000182118,FAM89A,,1.4088132,1.298059
ENSG00000182141,ZNF708,0.10196474,0.39108035,0.39194524
ENSG00000182149,IST1,0.31485045,0.6140173,0.47551185
ENSG00000182150,ERCC6L2,0.32959524,0.27491286,0.24487829
ENSG00000182154,MRPL41,2.8611677,4.452993,3.5363057
ENSG00000182158,CREB3L2,1.0826126,0.24754634,0.22970714
ENSG00000182173,TSEN54,0.1180887,0.4991816,0.38286117
ENSG00000182180,MRPS16,2.7262888,1.8045465,1.2770216
ENSG00000182196,ARL6IP4,3.9992023,3.67015,2.9789822
ENSG00000182199,SHMT2,0.9106168,1.2983385,1.286271
ENSG00000182208,MOB2,0.22646187,0.18121055,0.15294592
ENSG00000182220,ATP6AP2,0.88305897,0.6573963,0.5299937
ENSG00000182287,AP1S2,0.77150184,0.23801644,0.21133432
ENSG00000182307,C8orf33,0.60534996,1.4694424,0.93296087
ENSG00000182325,FBXL6,0.15601718,0.19529742,0.16881253
ENSG00000182362,YBEY,0.3235669,0.26856568,0.20687869
ENSG00000182372,CLN8,0.24348582,0.18376638,0.13030401
ENSG00000182378,PLCXD1,0.12396569,0.6980893,0.60118186
ENSG00000182400,TRAPPC6B,0.38456076,0.45833242,0.35414055
ENSG00000182446,NPLOC4,0.626678,0.6508235,0.42393842
ENSG00000182473,EXOC7,0.37339327,0.30258214,0.25131428
ENSG00000182481,KPNA2,3.4248087,3.5706873,2.587823
ENSG00000182504,CEP97,0.21592553,0.16023578,0.13892245
ENSG00000182511,FES,,,0.114727
ENSG00000182512,GLRX5,1.9609373,2.1945846,1.5315229
ENSG00000182518,FAM104B,0.27681497,0.2383175,0.18668297
ENSG00000182534,MXRA7,2.1774926,0.14156559,0.13841756
ENSG00000182541,LIMK2,0.48158002,0.20798028,0.16179527
ENSG00000182544,MFSD5,0.20554294,0.18326972,0.138045
ENSG00000182551,ADI1,1.182926,1.4549736,0.935039
ENSG00000182552,RWDD4,1.0374774,0.8851239,0.6307446
ENSG00000182606,TRAK1,0.25572777,0.22800918,0.19365957
ENSG00000182621,PLCB1,0.1523529,0.23376322,0.21851388
ENSG00000182628,SKA2,1.2648035,1.3612158,1.0733243
ENSG00000182648,LINC01006,,0.47755104,0.4178003
ENSG00000182670,TTC3,3.2509286,2.953045,2.2703812
ENSG00000182712,CMC4,0.33987385,0.24760509,0.2011036
ENSG00000182718,ANXA2,27.234552,2.2686489,1.9742273
ENSG00000182742,HOXB4,,1.0157049,0.84999484
ENSG00000182768,NGRN,1.1986021,1.7391553,1.1677821
ENSG00000182774,RPS17,16.476723,19.84502,16.336716
ENSG00000182810,DDX28,0.1270656,0.30120856,0.24908815
ENSG00000182827,ACBD3,0.98590815,1.0088732,0.7514792
ENSG00000182831,C16orf72,0.23474732,0.38811126,0.25091213
ENSG00000182858,ALG12,0.12710546,0.14288032,0.106421575
ENSG00000182871,COL18A1,,1.082159,1.077809
ENSG00000182872,RBM10,0.41436362,0.4606318,0.35807142
ENSG00000182899,RPL35A,21.60322,23.522446,23.346272
ENSG00000182903,ZNF721,0.4144983,0.6041807,0.5503586
ENSG00000182919,C11orf54,0.13727593,0.25422886,0.2255352
ENSG00000182923,CEP63,0.51504135,0.27483973,0.24221483
ENSG00000182934,SRPRA,1.045565,0.6575636,0.54615694
ENSG00000182944,EWSR1,1.4485805,2.5541923,1.9995303
ENSG00000182952,HMGN4,0.38356283,0.4971354,0.45317888
ENSG00000182963,GJC1,0.45751783,0.25311404,0.18009317
ENSG00000182968,SOX1,,0.1824863,0.14677894
ENSG00000182973,CNOT10,0.2846416,0.85852295,0.66216266
ENSG00000182979,MTA1,0.375247,0.4899166,0.41276824
ENSG00000183010,PYCR1,0.5271092,1.599514,1.4709435
ENSG00000183011,NAA38,2.0944293,1.1384413,0.8255701
ENSG00000183020,AP2A2,0.43092862,0.22662707,0.17372958
ENSG00000183032,SLC25A21,,0.35842583,0.27979445
ENSG00000183048,SLC25A10,0.29643863,0.24880728,0.17699103
ENSG00000183077,AFMID,0.10028966,0.3366409,0.3187
ENSG00000183087,GAS6,1.9625618,0.27712715,0.3022475
ENSG00000183137,CEP57L1,0.38778964,0.5524391,0.46238446
ENSG00000183155,RABIF,0.3146853,0.5391009,0.37033325
ENSG00000183161,FANCF,,0.2065967,0.16055632
ENSG00000183172,SMDT1,1.0573714,1.6492494,1.339283
ENSG00000183207,RUVBL2,1.3169881,1.6739099,1.3624771
ENSG00000183255,PTTG1IP,2.1689427,1.4868993,1.3298753
ENSG00000183258,DDX41,0.42250496,0.62631303,0.50562084
ENSG00000183283,DAZAP2,0.7485501,0.754531,0.61239165
ENSG00000183291,SELENOF,1.3628033,2.065703,1.5228962
ENSG00000183323,CCDC125,0.116959885,0.18525213,0.17478679
ENSG00000183336,BOLA2,0.5841326,1.0799671,0.7436326
ENSG00000183337,BCOR,0.23192246,0.55679077,0.41536975
ENSG00000183386,FHL3,0.314145,1.131812,0.95893085
ENSG00000183431,SF3A3,1.2474395,3.820372,2.8139546
ENSG00000183474,GTF2H2C,,0.25059864,0.17827229
ENSG00000183495,EP400,0.53213155,0.61846876,0.49734795
ENSG00000183496,MEX3B,,0.19669941,0.18088809
ENSG00000183513,COA5,0.3704778,0.76322377,0.61451226
ENSG00000183520,UTP11,1.070974,2.4438133,1.7955503
ENSG00000183527,PSMG1,1.3488876,3.6587064,2.512447
ENSG00000183530,PRR14L,0.47757015,0.7839315,0.6397357
ENSG00000183576,SETD3,0.3558471,0.28968102,0.22779165
ENSG00000183597,TANGO2,0.10315883,0.4569211,0.3225291
ENSG00000183605,SFXN4,0.33866808,0.78648806,0.6180305
ENSG00000183617,MRPL54,1.3610628,1.7227132,1.2620405
ENSG00000183624,HMCES,0.2663243,0.3255751,0.27882054
ENSG00000183648,NDUFB1,1.5503556,1.6339691,1.2323829
ENSG00000183665,TRMT12,,0.22765063,0.17205568
ENSG00000183684,ALYREF,2.0045857,3.6432073,2.5393727
ENSG00000183688,RFLNB,0.8904547,,0.112189986
ENSG00000183690,EFHC2,,0.1641621,0.14060323
ENSG00000183718,TRIM52,0.09262588,0.21034098,0.16124202
ENSG00000183723,CMTM4,0.13206021,0.11513824,0.10391613
ENSG00000183726,TMEM50A,1.7081585,1.932652,1.5895507
ENSG00000183734,ASCL2,,0.17520891,0.18023264
ENSG00000183735,TBK1,0.3886313,0.49377763,0.36397395
ENSG00000183741,CBX6,0.815683,0.2788626,0.20291321
ENSG00000183751,TBL3,0.27989566,0.53472084,0.42144012
ENSG00000183763,TRAIP,,0.16628659,0.13822384
ENSG00000183765,CHEK2,,0.23782523,0.17798847
ENSG00000183770,FOXL2,,0.50449353,0.3977609
ENSG00000183808,RBM12B,0.19342321,0.49311554,0.39435315
ENSG00000183814,LIN9,0.13634309,0.3383255,0.2542191
ENSG00000183828,NUDT14,0.11407916,0.27633625,0.25156376
ENSG00000183864,TOB2,0.19898055,0.2937062,0.21597448
ENSG00000183891,TTC32,0.11935595,0.20555839,0.1979999
ENSG00000183943,PRKX,0.111179255,0.27808583,0.23974627
ENSG00000183955,KMT5A,0.6342694,1.0441526,0.80287164
ENSG00000183963,SMTN,0.7304313,0.17168298,0.13733993
ENSG00000183971,NPW,,0.7431857,0.73249006
ENSG00000183978,COA3,1.253285,1.4036272,0.9004782
ENSG00000184007,PTP4A2,3.0435326,8.068591,5.7938695
ENSG00000184009,ACTG1,60.89542,12.915526,12.3599
ENSG00000184014,DENND5A,0.24541898,0.13687484,0.11514536
ENSG00000184058,TBX1,,1.5784737,1.4675298
ENSG00000184076,UQCR10,4.7889504,5.770188,4.508316
ENSG00000184110,EIF3C,,0.20158845,0.14666283
ENSG00000184117,NIPSNAP1,0.49293742,0.32984418,0.36238304
ENSG00000184162,NR2C2AP,0.19757053,0.29119375,0.19661666
ENSG00000184164,CRELD2,0.72746366,0.5664855,0.38481468
ENSG00000184178,SCFD2,0.14369133,0.15819807,0.120257124
ENSG00000184182,UBE2F,0.5381422,1.3873158,0.99224037
ENSG00000184203,PPP1R2,0.6247719,0.76576316,0.5969149
ENSG00000184207,PGP,1.3270724,2.18685,1.604395
ENSG00000184209,SNRNP35,0.45995727,0.49356776,0.4163352
ENSG00000184216,IRAK1,1.4989493,0.59324783,0.4894009
ENSG00000184220,CMSS1,0.84168136,1.9504642,1.3380184
ENSG00000184260,HIST2H2AC,0.8998054,1.0407217,1.2317814
ENSG00000184277,TM2D3,0.38352755,0.42507094,0.31038138
ENSG00000184281,TSSC4,0.6711073,0.54460734,0.35198122
ENSG00000184357,HIST1H1B,2.0131369,2.192151,1.9532449
ENSG00000184363,PKP3,,0.15427011,0.1411453
ENSG00000184402,SS18L1,,0.26284885,0.1826861
ENSG00000184428,TOP1MT,,0.8110175,0.7298841
ENSG00000184432,COPB2,2.048908,1.6152047,1.239721
ENSG00000184436,THAP7,0.47478366,2.8992326,1.9443445
ENSG00000184445,KNTC1,0.28153202,0.5773939,0.4282967
ENSG00000184451,CCR10,,0.12924439,0.15945956
ENSG00000184465,WDR27,,0.16206017,0.14946783
ENSG00000184470,TXNRD2,0.3316576,0.6401909,0.62189466
ENSG00000184489,PTP4A3,,0.19218245,0.18247047
ENSG00000184500,PROS1,0.17179824,0.356836,0.30256107
ENSG00000184508,HDDC3,0.3922244,0.86620665,0.674793
ENSG00000184575,XPOT,0.6754799,1.0902339,0.88393724
ENSG00000184584,TMEM173,0.20060974,,0.12850538
ENSG00000184634,MED12,,0.23682941,0.1858852
ENSG00000184640,SEPTIN9,1.4391818,0.6982234,0.6101894
ENSG00000184661,CDCA2,0.8174229,0.6866113,0.5035696
ENSG00000184677,ZBTB40,0.11389455,0.25410616,0.19093068
