pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge,perturbation_id,target_gene
AMD-nonMacula-DOWN,0.843181818181818,0.897810218978102,0.184449987885516,0.801907231349713,370,75,GSTT2B|EZR|GMPR|FUCA2|MRPS18A|SLC3A2|VASN|OTX2|ELOVL5|TMEM98|SLC25A13|SFRP1|CCDC51|SNX15|RPS10|CCNO|NEDD4L|SHISA5|INO80C|ITGA6|SOX9,5828_NSMCE1_P1P2_ENSG00000169189,NSMCE1
Senescence-PRO,0.195061728395062,0.507160493827161,0.24955533680203,1.15313203348981,78,108,CDKN1A|AXL|ANAPC1|ANGPTL4|RPS27A|ANAPC16|PLAUR|MAPK1|CCL2|IL1B|PTEN|FAS|UBA52|CDKN2A|TIMP2|UBE2E1|TWIST1|FGF2|HMGA2|PAPPA|CSF1|UBC|SERPINE1|PLAU|MAPK3|CDKN2D|KITLG|IGFBP3|VEGFA|SCAMP4|CTNNB1,5828_NSMCE1_P1P2_ENSG00000169189,NSMCE1
Senescence-ANTI,0.00168350168350168,0.0218855218855219,-0.490410054345045,-2.54060587626564,0,300,CBX5|NCL|RPA3|TFDP1|NASP|CHAF1A|SYNCRIP|USP1|PCNA|SSRP1|CDKN3|ASF1A|MCM4|DEK|HNRNPU|MYBL2|KIF5B|LIG1|RFC1|NOP56|DUT|TUBB|POP7|MCM6|MT2A|RANBP1|TMPO|LMNB1|XRCC6|CENPM|ATAD2|PRDX4|BRCA2|UCK2|NCAPD2|DKC1|SPC25|BRCA1|PA2G4|SMC3|CDK1|MAD2L1|GINS1|DTYMK|HELLS|TACC3|MNAT1|MSH2|ZW10|CDC25A|CDC6|PRIM2|RBL1|SHMT1|RAD51C|XPO1|EXOSC8|DLGAP5|RAD51AP1|RPA1|RAD1|POLA2|MAP3K20|SRSF2|MCM3|SMC6|FBXO5|RAN|PPP1R8|SRSF10|DCK|MCM5|ODC1|HMGA1|PNN|SLBP|SMC1A|KIF15|KATNA1|POLQ|IPO7|TFRC|CDC45|KPNB1|DNMT1|EWSR1|KIF11|SNRPD1|PMS2|STIL|GINS2|BIRC5|LBR|CHMP1A|AMD1|CTPS1|CCNB2|CCNT1|WEE1|PAICS|DBF4|POLE|DONSON|TRIP13|WRN|HMMR|CENPE|DCTPP1|SMARCC1|ASF1B|TIMELESS|CKS1B|KIF23|POLD3|SMC4|CSE1L|PLK4|SAP30|MMS22L|NME1|UNG|PRKDC|RRM2|HUS1|UBE2T|UBE2S|EXO1|POLD1|CDKN2C|NOLC1|MAPK14|CCNF|PLK1|KIF20B|NUP50|KPNA2|PML|MRE11|HSPA8|CDCA3|STMN1|KIF22|TUBG1|PSIP1|TRA2B|PDS5B|NUP205|MCM2|ATF5|KMT5A,5828_NSMCE1_P1P2_ENSG00000169189,NSMCE1
Redox-PRO,0.741935483870968,0.87683284457478,-0.178558217349589,-0.896830161251116,436,232,FH|LDHB|TIMM13|TIMM50|PHB2|PRDX4|TIMM9|MGST1|RHOT2|COX6A1|TIMM17A|SUCLG1|NDUFA5|SLC25A5|MRPS11|VDAC1|ATP1B1|ATP6V1D|NDUFA7|ETFB|SOD1|DLAT|SUCLA2|MRPS12|UQCRC1|COX8A|MRPL15|DLST|MPC1|COX17|SUPV3L1|PMPCA|GRPEL1|IDH3B|MRPS30|LDHA|HSD17B10|GPI|NDUFA2|NDUFS3|NDUFA9|NDUFB3|OAT|PTPA|SCAF4|PFKP|HADHB|SURF1|EGLN2|PRDX6|ACAA2|ATP5MC3|NNT|COX10|HCCS|ABCC1|PRDX3|ATP5MF|TOMM22|MGST3|NDUFS1|NDUFS4|MRPS15|HSPA9,5828_NSMCE1_P1P2_ENSG00000169189,NSMCE1
Redox-ANTI,0.133962264150943,0.435377358490566,-0.538014103185436,-1.3645264904325,70,10,BRCA1|SOD1|GSS|CXCL8,5828_NSMCE1_P1P2_ENSG00000169189,NSMCE1
Inflammation-PRO,0.00982800982800983,0.0638820638820639,0.254491411749673,1.33481066570771,3,268,CDKN1A|CTSC|PLK2|LTA4H|AXL|CCND1|PNRC1|IL7R|LRP1|COL4A2|IER5|INHBA|CFH|TIPARP|SLC7A1|FN1|PLAUR|BRPF3|JUNB|FYN|STX4|LIF|GNAI2|SLC11A2|CCL2|IL1B|LGALS3|NFAT5|FAS|CSRP1|GRB2|CD59|DYRK2|TIMP2|IFNGR1|ADAM9|SGMS2|GADD45B|IER3|AHR|TUBB2A|KIF1B|HRH1|LPAR1|CSF1|KIF2A|RCE1|PDGFC|DCBLD2|LYN|CD46|SERPINE1|EMP3|SLC31A1|BAK1|CBL|PLAU|DRAM1|IL4R|ID2|DNAJB4|FOSL2|ADORA2B|SQSTM1|STAT2|NFIL3|RNF144B|VEGFA|TAPBP|PPP2CB|ATOX1|SPSB1|LDLR|CTSL|PRDM4|MMP14|BIRC2|PHLDA1|CFLAR|CALM3|VCPIP1|EIF1|ANXA5,5828_NSMCE1_P1P2_ENSG00000169189,NSMCE1
Inflammation-ANTI,0.323529411764706,0.600840336134454,0.292576034535598,1.09001496686343,142,39,PLK2|RPS19|METRNL|SIRPA|FYN|GSTP1|FEM1A|AHR|LYN|EXTL3|TYRO3,5828_NSMCE1_P1P2_ENSG00000169189,NSMCE1
Age-UP,0.126126126126126,0.204954954954955,0.259876987723438,1.1842844424656,41,141,COPE|SPOCD1|APLP2|FADS3|DAAM1|COL8A1|RDH5|LBH|SEC14L2|BSG|TIMP3|CST3|GPC1|LAYN|AEN|GPX4|SLC16A14|RBP1|SLC9A3R1|B4GALT1|FICD|ARMC9|C9orf16|SHISA5|SDC4|CTSD|FHL3|PI4K2A|PFKL|SLC23A2|PEX16|CTDSP1|SLC25A4|TCF7|HAGHL|RFT1|ITGB8|SRA1|APLP1|DCXR|FADS2|NDUFS1|ROGDI|VEGFA,5829_NSMCE2_P1P2_ENSG00000156831,NSMCE2
Age-DOWN,0.114058355437666,0.204954954954955,0.304168813177512,1.25109552584498,42,80,TPM1|LIMA1|PDCD4|HHIP|SH3GLB1|SNX6|MLLT3|ROR1|FGD6|SLC38A2|ARMCX3|ANGPT1|PLA2G4A|PTEN|MEST|ARMCX2|NFAT5|RIT1|MFSD11|JAG1|RAB22A|HERC4|MEF2A,5829_NSMCE2_P1P2_ENSG00000156831,NSMCE2
ARE,0.0029940119760479,0.015531660692951,0.340493790208875,1.57234237398648,0,151,DDIT3|CITED2|PRDX5|PLAT|FAS|FDXR|G6PD|FTH1|FTL|PDE5A|EGR1|DPP7|SNHG32|DHRS3|SNHG8|GSTP1|JUN|LAMA4|ABCC1|SOD1|PSMD3|PRDX2|ROBO1|DDB2|PPP1R35|JUND|PBXIP1|LAMB2|SEMA3C|EDN1|TUBA1A|RFNG|SGSM3|MIA2|SPSB3|RIN2|LPCAT4|SLC35B3|RPL38|CTDSP1|SLC2A8|PRDX1|PRDX6|PLA2R1|HAGHL|LIF,5829_NSMCE2_P1P2_ENSG00000156831,NSMCE2
AMD-Macula-UP,0.00498753117206983,0.0162094763092269,0.433346359148318,1.68377730092186,1,57,MYL9|TPM1|DSTN|TAGLN|TMEM45A|STK38|PCMTD1|MICU3|PRKCI|LPP|FLNA|TBCK|KCNK6|STK17B|TTC9C|C2CD2|TOR1AIP2|HERC4|TRHDE|ITGB5,5829_NSMCE2_P1P2_ENSG00000156831,NSMCE2
AMD-Macula-DOWN,0.0864406779661017,0.18728813559322,-0.415049415476087,-1.37130427703808,50,32,PARP2|MIS18A|ACAT2|C8orf33|C17orf58|TCP1|VEPH1|TRAP1|PSMC1|EIF4H|NEPRO|TIMM23B|THOP1,5829_NSMCE2_P1P2_ENSG00000156831,NSMCE2
AMD-nonMacula-UP,0.46064139941691,0.501133786848073,0.219455941578419,0.985598355481125,157,129,MAP1A|ATP2B4|P4HA2|TAF8|CDH2|CAPZB|FAM229B|SNAPC3|MEGF8|PATJ|PLCB1|AKAP1|PEX6|THSD4|P3H4|P3H2|TBCK|NRK|TUSC3|MEG3|CALM3|WFS1|HERPUD2|SLC35F2|C2CD2|TOR1AIP2|PTPRF|HDAC5|LINC02762|SLC9A7|SEPTIN6|PLA2R1|PDE4DIP|ERGIC1,5829_NSMCE2_P1P2_ENSG00000156831,NSMCE2
AMD-nonMacula-DOWN,0.944444444444444,0.944444444444444,-0.188539559057886,-0.723299613208603,577,75,CDKN3|VRK1|NETO2|EBNA1BP2|EZR|C1QBP|SMC6|ACAT2|TCP1|GOT2|VEPH1|BCAT1|FBXO7,5829_NSMCE2_P1P2_ENSG00000156831,NSMCE2
Senescence-PRO,0.0166204986149585,0.043213296398892,0.323191655414371,1.41400280688503,5,108,CDKN1A|IGFBP7|PLAT|FAS|IGFBP5|SERPINE1|TIMP2|UBC|VEGFC|CCL2|UBA52|ANAPC16|CDKN2B|CEBPB|RPS27A|IL6ST|JUN|PAPPA|ANGPTL4|ANGPT1|ITGA2|HMGA2|CDKN2A|PTEN|IL1B|UBE2E1|EDN1|FGF1,5829_NSMCE2_P1P2_ENSG00000156831,NSMCE2
Senescence-ANTI,0.00135685210312076,0.015531660692951,-0.742379909114989,-3.48034962251471,0,300,DEK|NCL|STMN1|RANBP1|HMGN2|HNRNPD|NASP|TUBB|RAN|PTTG1|MCM3|CBX5|SMC4|TMPO|DUT|SNRPD1|HELLS|KPNB1|SMC3|SRSF2|MKI67|RAD21|TPX2|GINS2|CENPF|DLGAP5|HMGB3|MCM7|KIF11|LMNB1|PSIP1|PRC1|USP1|CDKN3|NSD2|RRM2|KPNA2|DTYMK|UBE2T|MCM4|BIRC5|KIF20B|PCNA|CCNA2|HMGB2|PRKDC|DNMT1|EZH2|NUSAP1|CKS2|HNRNPU|UBE2S|NCAPD2|ORC6|HMMR|NOLC1|CSE1L|CDC20|PA2G4|KIF23|HSPA8|BUB1|BUB3|EXOSC8|CCNB2|XPO1|CDC6|SLBP|KIF4A|MYBL2|UBE2C|CENPM|BUB1B|RFC2|MAD2L1|SMC1A|SAP30|CDCA3|ATAD2|MCM6|TOP2A|SPC25|PLK1|SFPQ|MELK|TRA2B|FBXO5|BRCA2|CDK1|BRCA1|CKS1B|ANP32E|NDC80|RBBP7|MRE11|PNN|CASP8AP2|KNL1|ODC1|SSRP1|POP7|XRCC6|RFC1|KIF15|CHEK1|KIF22|NOP56|CIT|POLQ|TIPIN|BARD1|CDK4|DIAPH3|CHAF1A|NEK2|MXD3|ASF1B|AURKB|SMC2|CENPE|RPA3|SNRPB|PRIM2|CDC25B|LYAR|POLD3|LIG1|IPO7|CENPA|PBK|RFC3|MARCKS|DDX39A|SMARCC1|WEE1|PLK4|TACC3|LBR|CDCA8|SRSF10|DBF4|ILF3|TCF19|DEPDC1|TK1|CNOT9|PSMC3IP|E2F3|HMGA1|EXO1|RAD51AP1|POLE4|RPA2|KATNA1|KIF2C|POLA2|SLC12A2|CBX1|MCM2|DCTPP1|MLH1|AURKA|EWSR1|SMC6|CDC25A|CDC45|E2F1|SPAG5|CCP110|SPC24|MSH2|PDS5B|RBM14|SRSF1|TTK|JPT1|G3BP1|EIF2S1|NUP153|CTPS1|RACGAP1|POLE|CCNF|INCENP|POLD1,5829_NSMCE2_P1P2_ENSG00000156831,NSMCE2
Redox-PRO,0.462585034013605,0.501133786848073,0.203713787753682,0.990052014799993,135,232,ATP5F1E|G6PD|BAX|COX6B1|FTL|ACADVL|JUNB|NDUFA4|UQCR11|NDUFA1|UQCRB|ATOX1|ATP6V0E1|COX7A2|COX6A1|ABCC1|SOD1|RETSAT|GPX4|SDHC|COX7A2L|PRDX2|PDLIM1|ACO2|NDUFB5|ETFB|SURF1|ATP5MG|ISCU|HMOX2|ATP6AP1|SLC25A3|MDH2|MSRA|COX5B|NDUFA8|ATP6V1F|HSD17B10|NDUFB8|ATP5PF|NDUFB7|SELENOS|SLC25A6|MTRR|PRDX1|MBP|ATP5F1A|PRDX6|ALAS1|ATP5PO|MRPS15|NDUFB1|SLC25A4|IDH3G|SUCLG1|ATP5F1D|COX6C|HADHB|VDAC2|FXN|ATP6V1H|ATP5PB|ACAA2|NDUFS1|GPI|TXN|ATP6V0C|MRPL35|STK25|TIMM17A|NDUFA3|GSR|COX7B,5829_NSMCE2_P1P2_ENSG00000156831,NSMCE2
Redox-ANTI,0.44620811287478,0.501133786848073,-0.431876840057074,-1.02979672099715,252,10,BRCA1|SOD2|CAT|SDHB,5829_NSMCE2_P1P2_ENSG00000156831,NSMCE2
Inflammation-PRO,0.003584229390681,0.015531660692951,0.40446617807124,1.98386663128324,0,268,ATF3|CDKN1A|FN1|PLAT|PLK2|FAS|CFLAR|PNRC1|GADD45A|S100A13|PHLDA1|SERPINB2|CFH|EGR1|CD44|ADAM9|ABCA1|SERPINE1|TNIP1|JUNB|TIMP2|HBEGF|CCL2|NINJ1|MAFF|ATOX1|BHLHE40|CCND1|CEBPB|IL6ST|JUN|SQSTM1|TAP1|SAT1|STAM2|NFKBIA|SLC4A4|LY6E|PDLIM5|ADM|SLC11A2|USP15|B4GALT1|DUSP6|PLA2G4A|NFKB2|RABIF|TPBG|SDC4|IL4R|TIPARP|CASP4|HIF1A|CTSD|IL1B|CBLB|CCN1|EDN1|TIMP1|CALM3|NFAT5|LRP1|CLCF1|ANXA5|BTG1|CD46|SRI|AHR|MYC|IL10RB|SELENOS,5829_NSMCE2_P1P2_ENSG00000156831,NSMCE2
Inflammation-ANTI,0.25,0.361111111111111,0.316072079231409,1.14485481894467,101,39,RPS19|PLK2|NR1D1|GSTP1|CYLD|MDK|AHR|SELENOS|GRN,5829_NSMCE2_P1P2_ENSG00000156831,NSMCE2
Age-UP,0.972465581977472,0.972465581977472,0.175897010977326,0.670763158647976,776,141,AEN|ATP6V0B|RAB7A|SRA1|PI4K2A|FADS3|SCAND1|SHISA5|TMEM214|MANBAL|FXR2|RAB11B|MED22|C9orf16|C6orf47|TMEM33|DHCR7|B4GALT1|POM121|PHKG2|MAP1S|MRPS18A|SFXN4|COPE|NAPA|ST3GAL3,5832_NSRP1_P1P2_ENSG00000126653,NSRP1
Age-DOWN,0.419847328244275,0.545801526717557,-0.236366865786643,-1.01945604451781,109,80,NRP1|PHF19|TPM1|MEST|NIPSNAP3A|UHRF1|DDAH2|LIMA1|EXOC2|HHIP|RBPJ|ARMCX2|FRYL|WDR26|AGPAT4|JAG1|HERC4|CNTNAP3|WBP4|ARL6IP6|KIF1B|ZEB2|ARHGAP21|TBL1XR1|SMCHD1|PDCD4,5832_NSRP1_P1P2_ENSG00000126653,NSRP1
ARE,0.00123304562268804,0.0145089285714286,0.454223814863917,1.74961417334565,0,151,FTH1|DDIT3|FTL|HMOX1|DDIT4|RPL38|MAFG|SNHG8|FAS|NQO1|SRXN1|TXNRD1|PPP2CB|NFE2L2|PRDX1|GCLM|RCBTB1|SLC7A11|SNHG32|GCLC|HSPA1B,5832_NSRP1_P1P2_ENSG00000126653,NSRP1
AMD-Macula-UP,0.309278350515464,0.446735395189003,-0.267071627405212,-1.0680438676228,89,57,FLNA|TPM1|TMOD3|STK17B|RBPJ|TRHDE|EHD2|MICU3|KCNK6|HERC4|CPT1A|DFFA|SLIT3|TBL1XR1|HSD17B4|STK38|TBC1D8B|HDAC1|SMAD9|RPE,5832_NSRP1_P1P2_ENSG00000126653,NSRP1
AMD-Macula-DOWN,0.556923076923077,0.658181818181818,0.31093900982577,0.931001246927778,361,32,TOMM20|SNHG4|C8orf33|HPS4|NEPRO|DHDDS|EIF4H,5832_NSRP1_P1P2_ENSG00000126653,NSRP1
AMD-nonMacula-UP,0.00497512437810945,0.021558872305141,-0.36728394049626,-1.73488600033873,0,129,PTMS|HMGN1|DYNC1H1|ATP2B4|DNMBP|NCAPD2|MYH10|ARHGAP10|KCNMA1|DIAPH3|PTPRF|ZDHHC16|PNMA2|DGKZ|CALM3|C1orf21|CDH2|STAC|CHD3|MEGF8|TUSC3|NCOR1|CDC25B|GNB5|EHD2|FAM216A|KCTD17|MAF1|CACNB3|ARPIN|SLC9A7|AGPAT4|EXOC6B|PLA2R1|MEG3|PATJ|PRKAA2|JADE1|THSD4|GOLIM4|CPT1A|LINC02762|SEPTIN6|DPY19L1|DFFA|TNIK,5832_NSRP1_P1P2_ENSG00000126653,NSRP1
AMD-nonMacula-DOWN,0.239189189189189,0.388682432432432,0.323248753901933,1.14715178877966,176,75,SLC3A2|RPS10|CCDC51|SNHG4|NEDD4L|GTF3A|SHISA5|TAX1BP1|PIP4K2C|F2RL2|ABCC5,5832_NSRP1_P1P2_ENSG00000126653,NSRP1
Senescence-PRO,0.654193548387097,0.708709677419355,0.241004785322927,0.892799336104582,506,108,CDKN1A|FAS|RPS27A|CEBPB|UBA52|IGFBP5|RELA|IGFBP7|UBE2D1|SPP1|STAT3|NRG1|ANAPC16|CXCL8|SCAMP4|MAPK1|UBE2E1,5832_NSRP1_P1P2_ENSG00000126653,NSRP1
Senescence-ANTI,0.00961538461538462,0.025,-0.550813222606248,-2.89194213758844,0,300,STMN1|PRKDC|TUBB|HMGN2|HNRNPU|JPT1|HNRNPD|PSIP1|KPNB1|CSE1L|DNMT1|TPX2|DTYMK|PRC1|ANP32E|CCNB2|PTTG1|MKI67|CDKN3|TMPO|CENPF|KIF20B|NUSAP1|SMARCC1|HMMR|HIF1A|SYNCRIP|HMGA1|SFPQ|SMC2|SMC4|TK1|ILF3|CENPE|SSRP1|DLGAP5|PA2G4|RRM2|RANBP1|RAN|SRSF2|PAICS|SAP30|RACGAP1|NBN|MCM7|UBE2S|POLD2|CBX5|IPO7|HMGB3|DUT|BUB3|NCAPD2|CDC20|BUB1|KPNA2|HSPA8|DEK|CDCA3|NCL|MARCKS|TGFB1|KIF5B|BIRC5|NDC80|BUB1B|KIF11|NUP107|UBE2C|TOP1|DIAPH3|XPO1|PLK1|NASP|SMC6|GSPT1|NAP1L1|SMC1A|LMNB1|TOP2A|DEPDC1|AURKA|RFC2|NOP56|HMGB2|CCNA2|TTK|KNL1|CDK1|CENPM|CIT|AURKB|KIF4A|KIF15|MCM4|FBXO5|USP1|KIF23|RPA3|EZH2|EXOSC8|GINS2|UBE2T|TUBG1|PBK|CDC45|LIG1|CBX1|NSD2|NEK2|RAD21|TACC3|DCTPP1|MSH2|DKC1|G3BP1|NUP205|SPAG5|RBL1|SPC25|UCK2|CHEK1|TIMELESS|CDC25B|CDC6|SMAD3|XRCC6|MCM5|ODC1|KATNA1|MNAT1|SLC12A2|LBR|KIF2C|POLD1|PDS5B|CDKN1B|INCENP|CDC27|TRIP13|AMD1|CDCA8|MCM6|CENPA,5832_NSRP1_P1P2_ENSG00000126653,NSRP1
Redox-PRO,0.00687285223367698,0.0223367697594502,0.374246654912646,1.50671270120374,5,232,FTL|ATP6V1G1|ATP6V0B|COX6B1|ATP6V0E1|UQCR10|NQO1|ATP6V0C|NDUFAB1|ISCU|SRXN1|NDUFC2|TXNRD1|COX6C|UQCR11|ATP6V1E1|POLR2F|LAMTOR5|SUPV3L1|PRDX1|GCLM|NDUFS6|ATP6V1C1|ATP6V1F|ALAS1|GCLC|UQCRH|ATP6V1H|NDUFA4|COX7C|PRNP|TIMM17A|ATP6V1D|OAT|COX17|NDUFC1|UQCRB|MRPL34|MGST1|SOD2|TOMM22|SLC25A6|COX7A2L|NDUFB3|MRPS15|SELENOS|TXN|ACADSB|MDH2|COX6A1|COX7B|HSPA9|ATP5F1E|COX5B,5832_NSRP1_P1P2_ENSG00000126653,NSRP1
Redox-ANTI,0.0246478873239437,0.0534037558685446,0.724789432576463,1.64742999900234,13,10,HMOX1|NQO1|GCLC|SOD2|CXCL8,5832_NSRP1_P1P2_ENSG00000126653,NSRP1
Inflammation-PRO,0.00223214285714286,0.0145089285714286,0.371382172431957,1.50951036611438,1,268,SQSTM1|GADD45A|CDKN1A|ATF3|HMOX1|GADD45B|IRS2|KDM6B|EIF1|PPP1R15A|FAS|BTG1|CEBPB|ADM|PPP2CB|YRDC|SAT1|NFE2L2|AKAP10|VCPIP1|IL7R|USP8|MAP2K3|MAFF|CCNL1|BAK1|IFNGR1|NFIL3|CD59|RELA|IER2|ME1|SOD2|SELENOS|STAT3|TGIF1|SLC7A1|CXCL8|NFKBIA|LTBR|LY6E|RCAN1|HRH1|PNRC1|DNAJB4|NINJ1,5832_NSRP1_P1P2_ENSG00000126653,NSRP1
Inflammation-ANTI,0.103244837758112,0.191740412979351,0.43846497241644,1.38228186273544,69,39,RPS19|NR1D1|FEM1A|FXR1|SELENOS|STAT3,5832_NSRP1_P1P2_ENSG00000126653,NSRP1
Age-UP,0.922525107604017,0.988431876606684,0.173301106414505,0.730309838048605,642,141,UBL4A|CYB561|TIMP3|PFKL|PI4K2A|SLC16A3|SFRP1|POM121|AEN|PITPNA|LAYN|SLC23A2|SPOCD1|FADS3|FHL3|TMEM33|SLC19A1|B4GALT1|MANBAL|TMEM115|ARAF|RDH5|ST3GAL3|SFXN4|NOC4L|SCARB1|THAP7|PCOLCE2|PEX16|COPG2|HLCS|SDC4|GPX4,5834_NSUN4_P1P2_ENSG00000117481,NSUN4
Age-DOWN,0.169207317073171,0.659237726098191,0.306598396943818,1.20295871076991,110,80,MFSD11|MEST|ZEB2|RBPJ|HHIP|ANGPT1|FGD6|GNA13|ARHGAP21|SRGAP2|SPOPL|JAG1|WBP4|ARMCX2|SLC38A2|AP1S2|FLCN|TPM1|DNAJA1|SMCHD1|PTEN|LRP5|CLK1|NRP1|ZNF518B,5834_NSUN4_P1P2_ENSG00000117481,NSUN4
ARE,0.84149855907781,0.988431876606684,0.186196293847141,0.790637281085952,583,151,JUN|EGR1|PSME1|METTL26|MAFG|SRXN1|ACTR1B|HMG20B|CYP1B1|ENC1|KLF6|MT1X|MECOM|KIF20A|TXNRD1|TMUB2|PHLDB2,5834_NSUN4_P1P2_ENSG00000117481,NSUN4
AMD-Macula-UP,0.171474358974359,0.659237726098191,0.327039307019748,1.21021841541321,106,57,STXBP4|HSD17B4|RBPJ|SHC3|YIPF4|ITGB5|KLHL23|SNX1|STK38|TTC9C|TRHDE|TBCK|STK17B|TMOD3|TPM1|TBC1D8B|PCMTD1|TMEM45A|LPP,5834_NSUN4_P1P2_ENSG00000117481,NSUN4
AMD-Macula-DOWN,0.987373737373737,0.988431876606684,-0.155402768563968,-0.562637374271019,390,32,SCARA3|DHDDS|SNHG4|SLC25A13|MIS18A|PSMC1|EIF4H|TMEM87A|C17orf58|TRAFD1,5834_NSUN4_P1P2_ENSG00000117481,NSUN4
AMD-nonMacula-UP,0.653623188405797,0.988431876606684,0.209446899133872,0.874701501089636,450,129,MYH10|SCD5|FAM216A|STXBP4|NRAV|DLG5|SMYD4|SHC3|TLN2|SNAPC3|ABI2|P3H2|GATD1|KLHL23|MAP1A|DNALI1|OSBPL6|FEM1A|PTMS|TBCK,5834_NSUN4_P1P2_ENSG00000117481,NSUN4
AMD-nonMacula-DOWN,0.278089887640449,0.723033707865169,-0.256887561800153,-1.11030661690477,98,75,BCAT1|PLAAT3|DHDDS|SLC4A2|EBNA1BP2|SLC3A2|NPC2|POPDC3|LYPLAL1|TEX2|SNHG4|CST3|BMP2|OTX2|TMEM98|SLC25A13|PSMD11|ITGB8|FBXO7|OXA1L,5834_NSUN4_P1P2_ENSG00000117481,NSUN4
Senescence-PRO,0.743024963289281,0.988431876606684,0.202168528460543,0.827194354932514,505,108,JUN|IGFBP5|SERPINE1|RBL1|CXCL8|ANAPC15|IL1B|ANGPT1|HMGA2|ANAPC5|AXL|ANAPC7|FGF1|RPS6KA3|KITLG|ANAPC16|MAPK7|DKK1|PLAU|CD55|CDC23|PTEN|FBXO5,5834_NSUN4_P1P2_ENSG00000117481,NSUN4
Senescence-ANTI,0.988431876606684,0.988431876606684,0.156224827815481,0.715515278815187,768,300,CCNT1|RAD1|NBN|ASF1A|RBL1|TACC3|E2F4|RASAL2|RPA2|TLE3|GSPT1|NUP107|INCENP|MXD3|DSCC1|POLD3|CNOT9|SMC2|MELK|DLGAP5|TFRC|POP7|NOTCH2|STAG1|TNPO2|CTPS1|KIF5B|PRPF4B|PNN|CBX5|CDCA3|CDC6|CHAF1A|LIG3|RFC1|BARD1|RFC3|MT2A|STMN1|MYC|RAD51AP1|KIF2C|RAN|DONSON|IPO7|XPO1|PLK4|NUP50|TCF19|NOLC1|RFC2|TBRG4|FBXO5|PRDX4|NAP1L1|GINS2|NUP205|SAP30|MSH2|KMT5A|PSIP1|CENPM|SFPQ|RRM2|PMS2|EWSR1|MCM7|DNMT1|TOP1|CENPA|CKS2|ZW10|TFDP1|LBR|ORC6|HIRA|EXO1|RAD23B|SMC4|SS18|MTHFD2|CUL4A|CDK1|EED|PURA|TK1|HMGB2|DTYMK|SRSF1|TP53|PRMT5|YTHDC1,5834_NSUN4_P1P2_ENSG00000117481,NSUN4
Redox-PRO,0.0842911877394636,0.659237726098191,-0.225633978626648,-1.17646767079367,21,232,ATP5MG|COX7A2|SLC25A3|NDUFB4|NDUFA6|ETFA|GLUD1|COX4I1|UQCRQ|ACADM|NDUFA2|NDUFS8|TXN|HMOX2|LDHB|NDUFB8|PRDX6|CYCS|UQCRC2|ERCC2|MGST3|COX6C|IDH3A|SLC25A11|NDUFB5|IDH3B|NDUFV2|ATP5MC3|AFG3L2|GLRX|SLC25A12|SDHA|UQCRFS1|HADHB|ATP5PO|MRPL34|ATP6V1C1|ECI1|ATP5ME|SDHC|CASP7|COX5A|ABCC1|NQO2|TOMM22|NQO1|ATP5F1E|HSD17B10|MDH1|FH|RHOT2|COX15|ATP5PB|PFKP|PDHB|ATP5F1B|COX7C|ATP6V1D|LAMTOR5|OXA1L|SLC25A5|ATP5F1C|NDUFB1|ATP5F1D|ATP5F1A|MRPS15|TIMM17A|PMPCA|ETFB|NDUFS1|NDUFB3|DLST|DECR1|SOD2|NDUFC2|TIMM50|NDUFA7|TIMM9,5834_NSUN4_P1P2_ENSG00000117481,NSUN4
Redox-ANTI,0.679334916864608,0.988431876606684,-0.319801215138876,-0.825178405389638,285,10,GSS|HMOX1|NQO1,5834_NSUN4_P1P2_ENSG00000117481,NSUN4
Inflammation-PRO,0.202842377260982,0.659237726098191,0.249641751122166,1.13589308745467,156,268,JUN|EGR1|GPD2|CCN1|F3|SLC2A3|SERPINE1|LTA4H|IER5|CXCL8|PPP4C|DRAM1|LAMP2|SPHK1|TNFRSF12A|IL1B|YRDC|IER3|COL4A2|ITGA4|KLF6|NFIL3|EHD1|USP15|PFKFB3|RIPK2|ITGA5|PVR|AXL|TAP1|PANX1|SGK1|DUSP1|SERPINB2|RCE1|ADORA2B|BHLHE40|PSEN1|JAG1|PTPN11|FDX1|B4GALT1|GMFB|TNC|ADRM1|INHBA|CSRP1|DUSP5|CTSC|IL4R|PREP|SGMS2|NFKB2|MYC|CD44|ADAM9|PLAU|LDLR,5834_NSUN4_P1P2_ENSG00000117481,NSUN4
Inflammation-ANTI,0.777777777777778,0.988431876606684,-0.214372313049472,-0.807245929041755,293,39,FXR1|TYRO3|FNDC4|RB1|RPS19|CCN3|PLK2|EXTL3,5834_NSUN4_P1P2_ENSG00000117481,NSUN4
Age-UP,0.0222222222222222,0.0577777777777778,0.335455125843616,1.4689733572512,10,141,SFRP1|CTSD|CST3|VEGFA|ITGB8|SLC2A1|ROGDI|LBH|SOX9|RDH10|RDH5|HLCS|SEC14L2|PITPNA|FHL3|PEX16|ALDH1A3|GALNT10|ULK1|ABCB10|TMEM115|LPCAT3,5851_NUB1_P1P2_ENSG00000013374,NUB1
